	target_1	target_2	interface	energy	time
15209	4e3cF	7x5eB	2v0oAB	-20.388	2023-08-04 19:58:30
15210	4e3cF	7x5eB	3ezqAC	-12.591	2023-08-04 19:58:30
15211	4e3cF	7x5fF	1ztdAB	-8.411	2023-08-04 19:58:30
15212	4e3cF	7x5fF	2v8sEV	-14.762	2023-08-04 19:58:30
15213	4e3cF	7x5fF	2wl8AD	-7.87	2023-08-04 19:58:30
15214	4e3cF	7x5fF	2yqyAB	-5.703	2023-08-04 19:58:30
15215	4e3cF	7x5fF	3ezqAC	-12.419	2023-08-04 19:58:30
15216	4e3cF	7x5fF	3l7lCD	-13.626	2023-08-04 19:58:30
15217	4e3cF	7x5fF	3r45AC	-8.428	2023-08-04 19:58:30
15218	4kikB	7x5eB	2c5jAB	-8.455	2023-08-04 19:58:30
15219	4kikB	7x5eB	3evyAB	-15.365	2023-08-04 19:58:30
15220	4kikB	7x5fF	2odmAB	-14.558	2023-08-04 19:58:30
15221	4kikB	7x5fF	3kypEF	-24.458	2023-08-04 19:58:30
15222	7julA	3nylA	1t72BD	-9.406	2023-08-04 19:58:30
15223	7julA	5buoA	1t72BD	-9.657	2023-08-04 19:58:30
15224	7julA	6yhiA	1t72BD	-17.034	2023-08-04 19:58:30
15225	7x5eB	4e3cA	1kcfAB	-6.404	2023-08-04 19:58:30
15226	7x5eB	4e3cA	1ufiAB	-11.191	2023-08-04 19:58:30
15227	7x5eB	4e3cA	2c5jAB	-5.266	2023-08-04 19:58:30
15228	7x5eB	4e3cA	3ogiCD	-9.225	2023-08-04 19:58:30
15229	7x5eB	4e3cB	2zbbAB	-15.882	2023-08-04 19:58:30
15230	7x5eB	4e3cB	3ogiCD	-19.676	2023-08-04 19:58:30
15231	7x5eB	4e3cF	1kcfAB	-17.669	2023-08-04 19:58:30
15232	7x5eB	4e3cF	3ezqAC	-6.522	2023-08-04 19:58:30
15233	7x5eB	4e3cF	3ogiCD	-9.409	2023-08-04 19:58:30
15234	7x5eB	4e3cF	3r9vAB	-13.972	2023-08-04 19:58:30
15235	7x5eB	4kikB	2avuBD	-5.081	2023-08-04 19:58:30
15236	7x5eB	4kikB	3ogiCD	-18.276	2023-08-04 19:58:30
15237	7x5fF	4e3cA	1ec5BC	-16.808	2023-08-04 19:58:30
15238	7x5fF	4e3cA	3c62CD	-10.982	2023-08-04 19:58:30
15239	7x5fF	4e3cA	3k6cBC	-8.52	2023-08-04 19:58:30
15240	7x5fF	4e3cB	1ec5BC	-16.232	2023-08-04 19:58:30
15241	7x5fF	4e3cB	1qo0DE	-14.828	2023-08-04 19:58:30
15242	7x5fF	4e3cB	2zbbAB	-14.686	2023-08-04 19:58:30
15243	7x5fF	4e3cB	3kypEF	-23.111	2023-08-04 19:58:30
15244	7x5fF	4e3cF	1ec5BC	-11.347	2023-08-04 19:58:30
15245	7x5fF	4e3cF	1htmDF	-13.161	2023-08-04 19:58:30
15246	7x5fF	4e3cF	3c62CD	-5.429	2023-08-04 19:58:30
15247	7x5fF	4e3cF	3kypEF	-24.431	2023-08-04 19:58:30
15248	7x5fF	4kikB	2d4uAB	-11.708	2023-08-04 19:58:30
15249	7x5fF	4kikB	2eiaAB	-14.494	2023-08-04 19:58:30
15250	7x5fF	4kikB	2f22AB	-7.929	2023-08-04 19:58:30
15251	7x5fF	4kikB	2odmAB	-11.492	2023-08-04 19:58:30
15252	7x5fF	4kikB	3kavAB	-8.91	2023-08-04 19:58:30
15253	1iytA	7julA	1ox9CD	-10.349	2023-08-04 19:58:30
15254	2jvnA	4gcjA	3kavAB	-10.276	2023-08-04 19:55:57
15255	2kwfA	2lgcA	2hw5AB	-11.711	2023-08-04 19:55:57
15256	2lxsA	2lgcA	2hw5AB	-6.418	2023-08-04 19:55:57
15257	1vcaA	2o61B	1h5bAB	-6.134	2023-08-04 19:55:57
15258	1vcaA	2o61B	2i25NO	-12.149	2023-08-04 19:55:57
15259	1vscA	2o61B	1h5bAB	-13.686	2023-08-04 19:55:57
15260	1vscA	2o61B	2i25NO	-11.194	2023-08-04 19:55:57
15261	1vywA	2cr9A	1iasAD	-17.035	2023-08-04 19:55:57
15262	1vywA	2riqA	1ztdAB	-9.415	2023-08-04 19:55:57
15263	1vywA	4opxA	1iasAD	-5.753	2023-08-04 19:55:57
15264	1vywA	4opxA	1p0zGJ	-17.918	2023-08-04 19:55:57
15265	1zoqC	2lgcA	2hw5AB	-13.251	2023-08-04 19:55:57
15266	1zoqC	2lgcA	3lorBC	-8.987	2023-08-04 19:55:57
15267	1zoqC	3od6X	3lorBC	-6.066	2023-08-04 19:55:57
15268	2lgcA	2kjeA	2r17CD	-13.612	2023-08-04 19:55:57
15269	2lgcA	7tbhA	3evyAB	-10.5	2023-08-04 19:55:57
15270	4gcjA	2dmjA	2g18AJ	-6.891	2023-08-04 19:55:57
15271	4gcjA	2dmjA	3c4eBC	-8.094	2023-08-04 19:55:57
15272	4gcjA	2l30A	3c4eBC	-9.307	2023-08-04 19:55:57
15273	4gcjA	2n8aA	3c4eBC	-17.598	2023-08-04 19:55:57
15274	4gcjA	2riqA	1ztdAB	-13.566	2023-08-04 19:55:57
15275	4gcjA	4undA	2l7iAB	-6.407	2023-08-04 19:55:57
15276	4opxA	1vywA	1p0zGJ	-12.136	2023-08-04 19:55:57
15277	4undA	4gcjA	2l7iAB	-6.508	2023-08-04 19:55:57
15278	4undA	4gcjA	3kavAB	-12.334	2023-08-04 19:55:57
15279	5etcA	1zoqC	2hw5AB	-24.007	2023-08-04 19:55:57
15280	5etcA	4n4fA	2hw5AB	-10.544	2023-08-04 19:55:57
15281	5etcA	7tb3A	2eulCD	-8.302	2023-08-04 19:55:57
15282	5etcA	7tbhA	2eulCD	-7.511	2023-08-04 19:55:57
15283	5etcA	7tbhA	2hw5AB	-10.201	2023-08-04 19:55:57
15284	2riqA	1vywA	1ztdAB	-9.708	2023-08-04 19:55:57
15285	2riqA	1vywA	2e75CE	-5.885	2023-08-04 19:55:57
15286	2riqA	4gcjA	1ztdAB	-12.786	2023-08-04 19:55:57
15287	2riqA	4gcjA	2e75CE	-7.365	2023-08-04 19:55:57
15288	2riqA	6yl6A	1ztdAB	-11.015	2023-08-04 19:55:57
15289	7tb3A	3od6X	3v1dEH	-12.796	2023-08-04 19:55:57
15290	7tb3A	8a8mA	3l8rEF	-6.283	2023-08-04 19:55:57
15291	7tbhA	2lgcA	2hw5AB	-10.893	2023-08-04 19:55:57
15292	7tbhA	2lgcA	3v1dEH	-9.598	2023-08-04 19:55:57
15293	7tbhA	3od6X	3v1dEH	-5.563	2023-08-04 19:55:57
15294	7tb3A	2lgcA	2hw5AB	-5.889	2023-08-04 19:55:57
15295	7tb3A	2lgcA	3v1dEH	-7.47	2023-08-04 19:55:57
15296	8a8mA	2lxsA	1g6uAB	-5.112	2023-08-04 19:55:57
15297	6yl6A	2dmjA	2g18AJ	-8.66	2023-08-04 19:55:57
15298	6yl6A	2dmjA	2ijhBC	-11.188	2023-08-04 19:55:57
15299	6yl6A	2riqA	1ztdAB	-11.466	2023-08-04 19:55:57
15300	7b5lL	2dmjA	3c4eBC	-14.542	2023-08-04 19:55:57
15301	7tb3A	4e3cA	1rtyBC	-5.776	2023-08-04 19:55:21
15302	7tb3A	4e3cA	1wwpAB	-17.116	2023-08-04 19:55:21
15303	7tb3A	4e3cA	3h37AB	-16.407	2023-08-04 19:55:21
15304	7tb3A	4e3cA	3zylAB	-15.406	2023-08-04 19:55:21
15305	7tb3A	4e3cB	1rtyBC	-6.469	2023-08-04 19:55:21
15306	7tb3A	4e3cB	3q8xAC	-6.777	2023-08-04 19:55:21
15307	7tb3A	4e3cF	1rtyBC	-7.461	2023-08-04 19:55:21
15308	7tb3A	4e3cF	1wwpAB	-19.41	2023-08-04 19:55:21
15309	7tb3A	4e3cF	3ezqAC	-16.407	2023-08-04 19:55:21
15310	7tb3A	4kikB	2iewAB	-10.846	2023-08-04 19:55:21
15311	7tb3A	4kikB	2x6rAB	-12.501	2023-08-04 19:55:21
15312	7tbhA	4e3cA	1nh2BD	-13.119	2023-08-04 19:55:21
15313	7tbhA	4e3cA	1rtyBC	-6.105	2023-08-04 19:55:21
15314	7tbhA	4e3cA	2abmAE	-12.156	2023-08-04 19:55:21
15315	7tbhA	4e3cA	3zylAB	-9.454	2023-08-04 19:55:21
15316	7tbhA	4e3cB	1rtyBC	-13.645	2023-08-04 19:55:21
15317	7tbhA	4e3cB	2abmAE	-10.173	2023-08-04 19:55:21
15318	7tbhA	4e3cF	1rtyBC	-11.649	2023-08-04 19:55:21
15319	7tbhA	4e3cF	2abmAE	-5.737	2023-08-04 19:55:21
15320	7tbhA	4e3cF	3ezqAC	-6.022	2023-08-04 19:55:21
15321	7tbhA	4kikB	2iewAB	-16.931	2023-08-04 19:55:21
15322	7tbhA	4kikB	2x6rAB	-10.18	2023-08-04 19:55:21
15323	7xijA	4e3cF	2oo1AD	-11.015	2023-08-04 19:55:21
15324	7xijA	4e3cB	2wziAB	-10.693	2023-08-04 19:55:21
15325	2kjeA	4e3cF	1mdyAB	-15.522	2023-08-04 19:55:21
15326	2kwfA	4kikB	2eiaAB	-15.898	2023-08-04 19:55:21
15327	2kwfA	4kikB	2fvhBC	-14.827	2023-08-04 19:55:21
15328	1jspB	4e3cF	2oo1AD	-9.235	2023-08-04 19:55:21
15329	1jspB	4kikB	2oo1AD	-5.433	2023-08-04 19:55:21
15330	1t2kC	4ddpA	2bcoAB	-8.533	2023-08-04 19:55:21
15331	1t2kC	4ddpA	2efcAC	-9.761	2023-08-04 19:55:21
15332	1t2kC	4ddpA	3ezqAC	-9.129	2023-08-04 19:55:21
15333	1t2kC	5hheA	1d7mAB	-41.62	2023-08-04 19:55:21
15334	1t2kC	5hheA	1eboDF	-14.833	2023-08-04 19:55:21
15335	1t2kC	5hheA	1fvfAB	-40.603	2023-08-04 19:55:21
15336	1t2kC	5hheA	1htmDF	-11.667	2023-08-04 19:55:21
15337	1t2kC	5hheA	1qbzAB	-16.46	2023-08-04 19:55:21
15338	1t2kC	5hheA	1qeyCD	-8.568	2023-08-04 19:55:21
15339	1t2kC	5hheA	1rj4AC	-8.697	2023-08-04 19:55:21
15340	1t2kC	5hheA	1ud0AB	-18.775	2023-08-04 19:55:21
15341	1t2kC	5hheA	1vp7EF	-17.581	2023-08-04 19:55:21
15342	1t2kC	5hheA	1wdzAB	-18.931	2023-08-04 19:55:21
15343	1t2kC	5hheA	1yo7AB	-8.025	2023-08-04 19:55:21
15344	1t2kC	5hheA	1z56AB	-12.254	2023-08-04 19:55:21
15345	1t2kC	5hheA	2b9bBC	-28.574	2023-08-04 19:55:21
15346	1t2kC	5hheA	2ba2BC	-17.148	2023-08-04 19:55:21
15347	1t2kC	5hheA	2c5jAB	-13.606	2023-08-04 19:55:21
15348	1t2kC	5hheA	2c9nYZ	-23.984	2023-08-04 19:55:21
15349	1t2kC	5hheA	2d4uAB	-19.327	2023-08-04 19:55:21
15350	1t2kC	5hheA	2efrCD	-25.676	2023-08-04 19:55:21
15351	1t2kC	5hheA	2eqbBC	-16.496	2023-08-04 19:55:21
15352	1t2kC	5hheA	2geyAD	-8.383	2023-08-04 19:55:21
15353	1t2kC	5hheA	2ib0AB	-17.591	2023-08-04 19:55:21
15354	1t2kC	5hheA	2p22AC	-25.52	2023-08-04 19:55:21
15355	1t2kC	5hheA	2p9lDF	-6.764	2023-08-04 19:55:21
15356	1t2kC	5hheA	2qfaAC	-20.262	2023-08-04 19:55:21
15357	1t2kC	5hheA	2v0oAC	-6.007	2023-08-04 19:55:21
15358	1t2kC	5hheA	2v66DE	-18.528	2023-08-04 19:55:21
15359	1t2kC	5hheA	2zvnFH	-38.292	2023-08-04 19:55:21
15360	1t2kC	5hheA	3a3yAG	-13.089	2023-08-04 19:55:21
15361	1t2kC	5hheA	3bccEJ	-7.978	2023-08-04 19:55:21
15362	1t2kC	5hheA	3breAB	-29.006	2023-08-04 19:55:21
15363	1t2kC	5hheA	3dkwAB	-42.645	2023-08-04 19:55:21
15364	1t2kC	5hheA	3e0yAB	-9.552	2023-08-04 19:55:21
15365	1t2kC	5hheA	3emoAC	-25.592	2023-08-04 19:55:21
15366	1t2kC	5hheA	3fx0AB	-18.605	2023-08-04 19:55:21
15367	1t2kC	5hheA	3ghgDE	-30.664	2023-08-04 19:55:21
15368	1t2kC	5hheA	3ghgEF	-25.414	2023-08-04 19:55:21
15369	1t2kC	5hheA	3ghgHI	-22.692	2023-08-04 19:55:21
15370	1t2kC	5hheA	3ghgKL	-29.729	2023-08-04 19:55:21
15371	1t2kC	5hheA	3hlsFG	-28.217	2023-08-04 19:55:21
15372	1t2kC	5hheA	3ii6CD	-15.08	2023-08-04 19:55:21
15373	1t2kC	5hheA	3iynRS	-23.498	2023-08-04 19:55:21
15374	1t2kC	5hheA	3o0zAB	-31.056	2023-08-04 19:55:21
15375	1t2kC	5hheA	3ojaAB	-14.853	2023-08-04 19:55:21
15376	1t2kC	5hheA	3onxAB	-27.17	2023-08-04 19:55:21
15377	1t2kC	5hheA	3swfAB	-20.72	2023-08-04 19:55:21
15378	1t2kC	6hokA	1uv7AB	-6.279	2023-08-04 19:55:21
15379	1y57A	2dmjA	3c4eBC	-8.203	2023-08-04 19:55:21
15380	1y57A	2l30A	3c4eBC	-9.752	2023-08-04 19:55:21
15381	1y57A	2n8aA	3c4eBC	-8.263	2023-08-04 19:55:21
15382	1zoqC	4e3cB	3etaAB	-16.971	2023-08-04 19:55:21
15383	1zoqC	4e3cF	3etaAB	-8.099	2023-08-04 19:55:21
15384	1zoqC	4kikB	3etaAB	-9.914	2023-08-04 19:55:21
15385	2lxsA	4e3cB	1kcfAB	-6.652	2023-08-04 19:55:21
15386	2lxsA	4e3cF	1kcfAB	-12.218	2023-08-04 19:55:21
15387	2lxsA	4kikB	3dwwAB	-6.333	2023-08-04 19:55:21
15388	5hheA	1t2kC	1d7mAB	-26.786	2023-08-04 19:55:21
15389	5hheA	1t2kC	1eboDF	-18.634	2023-08-04 19:55:21
15390	5hheA	1t2kC	1fvfAB	-40.21	2023-08-04 19:55:21
15391	5hheA	1t2kC	1htmDF	-16.58	2023-08-04 19:55:21
15392	5hheA	1t2kC	1m1jAB	-14.645	2023-08-04 19:55:21
15393	5hheA	1t2kC	1qbzAB	-17.135	2023-08-04 19:55:21
15394	5hheA	1t2kC	1qu7AB	-23.214	2023-08-04 19:55:21
15395	5hheA	1t2kC	1r0dAI	-16.736	2023-08-04 19:55:21
15396	5hheA	1t2kC	1vp7EF	-13.573	2023-08-04 19:55:21
15397	5hheA	1t2kC	1watAB	-20.98	2023-08-04 19:55:21
15398	5hheA	1t2kC	1wdzAB	-17.019	2023-08-04 19:55:21
15399	5hheA	1t2kC	1wq6AB	-17.717	2023-08-04 19:55:21
15400	5hheA	1t2kC	2ba2BC	-24.514	2023-08-04 19:55:21
15401	5hheA	1t2kC	2bcoAB	-21.222	2023-08-04 19:55:21
15402	5hheA	1t2kC	2c5jAB	-13.533	2023-08-04 19:55:21
15403	5hheA	1t2kC	2c9nYZ	-17.535	2023-08-04 19:55:21
15404	5hheA	1t2kC	2geyAD	-5.521	2023-08-04 19:55:21
15405	5hheA	1t2kC	2hw5AB	-19.47	2023-08-04 19:55:21
15406	5hheA	1t2kC	2qa7CD	-15.104	2023-08-04 19:55:21
15407	5hheA	1t2kC	2v66DE	-21.852	2023-08-04 19:55:21
15408	5hheA	1t2kC	2ve7BD	-30.413	2023-08-04 19:55:21
15409	5hheA	1t2kC	2w4912	-39.885	2023-08-04 19:55:21
15410	5hheA	1t2kC	2x7xAB	-18.187	2023-08-04 19:55:21
15411	5hheA	1t2kC	2ykpAB	-23.645	2023-08-04 19:55:21
15412	5hheA	1t2kC	3c9iDE	-26.769	2023-08-04 19:55:21
15413	5hheA	1t2kC	3dkwAB	-40.346	2023-08-04 19:55:21
15414	5hheA	1t2kC	3effKL	-21.713	2023-08-04 19:55:21
15415	5hheA	1t2kC	3ehhAB	-25.753	2023-08-04 19:55:21
15416	5hheA	1t2kC	3emoAC	-18.249	2023-08-04 19:55:21
15417	5hheA	1t2kC	3eqxAB	-19.802	2023-08-04 19:55:21
15418	5hheA	1t2kC	3ezqAC	-8.145	2023-08-04 19:55:21
15419	5hheA	1t2kC	3fflBD	-12.225	2023-08-04 19:55:21
15420	5hheA	1t2kC	3flcOX	-6.343	2023-08-04 19:55:21
15421	5hheA	1t2kC	3ghgDE	-13.341	2023-08-04 19:55:21
15422	5hheA	1t2kC	3h6pBC	-13.234	2023-08-04 19:55:21
15423	5hheA	1t2kC	3ibjAB	-16.363	2023-08-04 19:55:21
15424	5hheA	1t2kC	3ii6CD	-27.556	2023-08-04 19:55:21
15425	5hheA	1t2kC	3o0zAB	-22.452	2023-08-04 19:55:21
15426	5hheA	1t2kC	3o40AB	-15.062	2023-08-04 19:55:21
15427	5hheA	1t2kC	3onxAB	-19.675	2023-08-04 19:55:21
15428	5hheA	1t2kC	3opcAB	-25.593	2023-08-04 19:55:21
15429	5hheA	1t2kC	3r84HJ	-6.716	2023-08-04 19:55:21
15430	5hheA	1t2kC	3rwrFG	-6.47	2023-08-04 19:55:21
15431	5hheA	1t2kC	3tsiAB	-21.112	2023-08-04 19:55:21
15432	5hheA	1t2kC	3ubeHL	-16.481	2023-08-04 19:55:21
15433	4ddpA	1t2kC	2efcAC	-10.437	2023-08-04 19:55:21
15434	4e3cA	2kjeA	1vc1AB	-13.581	2023-08-04 19:55:21
15435	4e3cA	2kwfA	3kavAB	-15.977	2023-08-04 19:55:21
15436	4e3cA	7tb3A	1zkeBF	-14.406	2023-08-04 19:55:21
15437	4e3cA	7tb3A	3zylAB	-11.713	2023-08-04 19:55:21
15438	4e3cA	7tbhA	1zkeBF	-12.552	2023-08-04 19:55:21
15439	4e3cA	7tbhA	2abmAE	-10.574	2023-08-04 19:55:21
15440	4e3cB	2kjeA	2g18AJ	-15.66	2023-08-04 19:55:21
15441	4e3cB	2kwfA	3iq6FG	-20.387	2023-08-04 19:55:21
15442	4e3cB	2kwfA	3kavAB	-11.878	2023-08-04 19:55:21
15443	4e3cB	2lxsA	3r45AC	-6.403	2023-08-04 19:55:21
15444	4e3cB	7tb3A	2qe9AB	-13.509	2023-08-04 19:55:21
15445	4e3cB	7tb3A	2y79AB	-18.502	2023-08-04 19:55:21
15446	4e3cB	7tb3A	3zylAB	-16.003	2023-08-04 19:55:21
15447	4e3cB	7tbhA	2qe9AB	-7.366	2023-08-04 19:55:21
15448	4e3cF	1zoqC	2j98AB	-8.202	2023-08-04 19:55:21
15449	4e3cF	1zoqC	3rlbAB	-6.715	2023-08-04 19:55:21
15450	4e3cF	2kjeA	1vc1AB	-10.987	2023-08-04 19:55:21
15451	4e3cF	2kjeA	2g18AJ	-8.243	2023-08-04 19:55:21
15452	4e3cF	2kjeA	2wl8AD	-10.755	2023-08-04 19:55:21
15453	4e3cF	2kwfA	3rlbAB	-10.055	2023-08-04 19:55:21
15454	4e3cF	2lxsA	3r45AC	-8.812	2023-08-04 19:55:21
15455	4e3cF	6es5B	1ylmAB	-13.429	2023-08-04 19:55:21
15456	4e3cF	7tb3A	1zkeBF	-11.779	2023-08-04 19:55:21
15457	4e3cF	7tb3A	3ezqAC	-12.238	2023-08-04 19:55:21
15458	4e3cF	7tb3A	3zylAB	-9.959	2023-08-04 19:55:21
15459	4e3cF	7tbhA	1zkeBF	-15.811	2023-08-04 19:55:21
15460	4e3cF	7tbhA	2abmAE	-7.806	2023-08-04 19:55:21
15461	4e3cF	7tbhA	3ezqAC	-7.7	2023-08-04 19:55:21
15462	4kikB	1jspB	2ikbAC	-6.37	2023-08-04 19:55:21
15463	4kikB	1jspB	2oo1AD	-7.428	2023-08-04 19:55:21
15464	4kikB	2kjeA	3evyAB	-16.21	2023-08-04 19:55:21
15465	4kikB	2kwfA	3kavAB	-16.135	2023-08-04 19:55:21
15466	4kikB	2lxsA	3a2nEF	-5.369	2023-08-04 19:55:21
15467	4kikB	6es5B	2odmAB	-10.47	2023-08-04 19:55:21
15468	4kikB	7tb3A	1yo7AB	-12.659	2023-08-04 19:55:21
15469	4kikB	7tb3A	1z6oQR	-6.328	2023-08-04 19:55:21
15470	4kikB	7tb3A	2c5jAB	-21.861	2023-08-04 19:55:21
15471	4kikB	7tb3A	2eulCD	-8.284	2023-08-04 19:55:21
15472	4kikB	7tb3A	2fg8CD	-10.851	2023-08-04 19:55:21
15473	4kikB	7tb3A	2r6cAD	-14.209	2023-08-04 19:55:21
15474	4kikB	7tb3A	2x6rAB	-16.67	2023-08-04 19:55:21
15475	4kikB	7tb3A	3aaiAB	-21.244	2023-08-04 19:55:21
15476	4kikB	7tbhA	1yo7AB	-18.663	2023-08-04 19:55:21
15477	4kikB	7tbhA	2c5jAB	-16.025	2023-08-04 19:55:21
15478	4kikB	7tbhA	2eulCD	-10.056	2023-08-04 19:55:21
15479	4kikB	7tbhA	2fg8CD	-10.168	2023-08-04 19:55:21
15480	4kikB	7tbhA	2r6cAD	-10.681	2023-08-04 19:55:21
15481	4kikB	7tbhA	2x6rAB	-12.195	2023-08-04 19:55:21
15482	4kikB	7tbhA	3a2nEF	-14.952	2023-08-04 19:55:21
15483	4kikB	7tbhA	3aaiAB	-10.892	2023-08-04 19:55:21
15484	4kikB	7tbhA	3evyAB	-13.5	2023-08-04 19:55:21
15485	4kikB	7tbhA	3omeAF	-9.678	2023-08-04 19:55:21
15486	4kikB	7tbhA	3tt1AB	-19.409	2023-08-04 19:55:21
15487	4kikB	7xijA	2oo1AD	-5.662	2023-08-04 19:55:21
15488	4n4fA	4e3cB	2wziAB	-10.165	2023-08-04 19:55:21
15489	4yknA	4hc9A	3mw6AF	-9.378	2023-08-04 19:55:21
15490	6es5B	4e3cF	1ylmAB	-10.563	2023-08-04 19:55:21
15491	6es5B	4e3cF	2wivAB	-10.163	2023-08-04 19:55:21
15492	6es5B	4kikB	1h6gAB	-13.385	2023-08-04 19:55:21
15493	6es5B	4kikB	2g18AJ	-8.403	2023-08-04 19:55:21
15494	6es6B	4e3cA	3k6tCD	-13.019	2023-08-04 19:55:21
15495	6es6B	4e3cF	3k6tCD	-14.334	2023-08-04 19:55:21
15496	4n4fA	1iytA	2f66AB	-13.884	2023-08-04 19:54:29
15497	7tb3A	1iytA	1u5uAB	-13.247	2023-08-04 19:54:29
15498	7tb3A	1iytA	2f66AB	-13.403	2023-08-04 19:54:29
15499	7tbhA	1iytA	1u5uAB	-20.872	2023-08-04 19:54:29
15500	2lxsA	2llmA	3dwwAB	-10.465	2023-08-04 19:54:29
15501	2lxsA	2llmA	3kqgAB	-12.212	2023-08-04 19:54:29
15502	2lxsA	2llmA	3te8AB	-18.384	2023-08-04 19:54:29
15503	2kwfA	2llmA	1qo1NO	-6.087	2023-08-04 19:54:29
15504	2llmA	1zoqC	3m15AC	-12.458	2023-08-04 19:54:29
15505	2llmA	1zoqC	3rlbAB	-8.335	2023-08-04 19:54:29
15506	2llmA	2kjeA	3rkoBF	-23.395	2023-08-04 19:54:29
15507	2llmA	2kwfA	1dowAB	-17.092	2023-08-04 19:54:29
15508	2llmA	2kwfA	2wy2BC	-6.175	2023-08-04 19:54:29
15509	2llmA	2kwfA	3d8aFG	-16.402	2023-08-04 19:54:29
15510	2llmA	2kwfA	3rlbAB	-18.833	2023-08-04 19:54:29
15511	2llmA	2lxsA	1ow7BC	-20.287	2023-08-04 19:54:29
15512	2llmA	2lxsA	3c4rBD	-16.735	2023-08-04 19:54:29
15513	2llmA	2lxsA	3d8aFG	-21.249	2023-08-04 19:54:29
15514	2llmA	2lxsA	3r45AC	-11.972	2023-08-04 19:54:29
15515	1zoqC	1owtA	2cpgBC	-10.071	2023-08-04 19:54:29
15516	1zoqC	2llmA	1dtjAD	-10.619	2023-08-04 19:54:29
15517	1ba4A	2lxsA	3n1eAB	-16.04	2023-08-04 19:54:29
15518	1iytA	1jspB	3gg3AB	-14.158	2023-08-04 19:54:29
15519	1iytA	2kwfA	3cjhEF	-13.796	2023-08-04 19:54:29
15520	1iytA	2lxsA	3cjhEF	-13.232	2023-08-04 19:54:29
15521	1iytA	4n4fA	3gg3AB	-14.145	2023-08-04 19:54:29
15522	1iytA	7tb3A	3cjhEF	-18.466	2023-08-04 19:54:29
15523	1iytA	7tbhA	3cjhEF	-20.082	2023-08-04 19:54:29
15524	1iytA	7xijA	3gg3AB	-15.435	2023-08-04 19:54:29
15525	2lcxA	5hp0A	2vzcAB	-15.735	2023-08-04 19:49:10
15526	2lcxA	5hp0A	3gk0FG	-9.664	2023-08-04 19:49:10
15527	2lcxA	5hp0A	3rlbAB	-13.114	2023-08-04 19:49:10
15528	2lcxA	5hpdA	2vzcAB	-12.848	2023-08-04 19:49:10
15529	2lcxA	5hpdA	3k6cBC	-16.876	2023-08-04 19:49:10
15530	2lcxA	6t58A	1g6uAB	-18.168	2023-08-04 19:49:10
15531	2lcxA	6xreM	1ev9AD	-11.448	2023-08-04 19:49:10
15532	2lcxA	7bwnD	1ev9AD	-18.293	2023-08-04 19:49:10
15533	2lcxA	7bwnD	1g6uAB	-19.133	2023-08-04 19:49:10
15534	2lcxA	7bwnD	1qgtAB	-15.008	2023-08-04 19:49:10
15535	2lcxA	7bwnD	1skvAB	-14.519	2023-08-04 19:49:10
15536	2lcxA	7bwnD	1wa8AB	-16.337	2023-08-04 19:49:10
15537	2lcxA	7bwnD	1watAB	-20.619	2023-08-04 19:49:10
15538	2lcxA	7bwnD	1xlyAB	-11.006	2023-08-04 19:49:10
15539	2lcxA	7bwnD	1z6oAM	-12.655	2023-08-04 19:49:10
15540	2lcxA	7bwnD	1z7uAB	-15.799	2023-08-04 19:49:10
15541	2lcxA	7bwnD	1ztdAB	-16.442	2023-08-04 19:49:10
15542	2lcxA	7bwnD	2b9zAB	-12.482	2023-08-04 19:49:10
15543	2lcxA	7bwnD	2d8dAB	-19.386	2023-08-04 19:49:10
15544	2lcxA	7bwnD	2db4AB	-13.124	2023-08-04 19:49:10
15545	2lcxA	7bwnD	2db7AB	-17.994	2023-08-04 19:49:10
15546	2lcxA	7bwnD	2e7sST	-11.86	2023-08-04 19:49:10
15547	2lcxA	7bwnD	2gr7DF	-13.091	2023-08-04 19:49:10
15548	2lcxA	7bwnD	2ijcBC	-10.898	2023-08-04 19:49:10
15549	2lcxA	7bwnD	2j5uAB	-14.459	2023-08-04 19:49:10
15550	2lcxA	7bwnD	2l35AB	-14.89	2023-08-04 19:49:10
15551	2lcxA	7bwnD	2o94BD	-17.0	2023-08-04 19:49:10
15552	2lcxA	7bwnD	2oa5AB	-6.847	2023-08-04 19:49:10
15553	2lcxA	7bwnD	2qi9AB	-10.89	2023-08-04 19:49:10
15554	2lcxA	7bwnD	2rdcAB	-10.941	2023-08-04 19:49:10
15555	2lcxA	7bwnD	2rdzCD	-9.467	2023-08-04 19:49:10
15556	2lcxA	7bwnD	2xkpCF	-16.017	2023-08-04 19:49:10
15557	2lcxA	7bwnD	2zhzBC	-19.31	2023-08-04 19:49:10
15558	2lcxA	7bwnD	3breAB	-16.952	2023-08-04 19:49:10
15559	2lcxA	7bwnD	3c4rBD	-26.262	2023-08-04 19:49:10
15560	2lcxA	7bwnD	3ehfAB	-8.609	2023-08-04 19:49:10
15561	2lcxA	7bwnD	3fb2AB	-13.862	2023-08-04 19:49:10
15562	2lcxA	7bwnD	3g13AB	-19.577	2023-08-04 19:49:10
15563	2lcxA	7bwnD	3gydAB	-16.008	2023-08-04 19:49:10
15564	2lcxA	7bwnD	3h00BD	-16.508	2023-08-04 19:49:10
15565	2lcxA	7bwnD	3h3zAB	-18.444	2023-08-04 19:49:10
15566	2lcxA	7bwnD	3ir9AB	-18.81	2023-08-04 19:49:10
